timestamp,endpoint,operation,ano_inicio,ano_fim,mes_inicio,mes_fim,tempo_total_segundos,tempo_scraping_segundos,tempo_processamento_segundos,numero_registros,sucesso,erro_descricao,id_consulta,thread_id,Biblioteca
2025-07-08T21:52:15.885944,/consultar,consulta_assincrona_ano,2018,2018,JANEIRO,DEZEMBRO,21.185973167419434,21.185973167419434,0.0,67,True,,ce25fb23-11d1-4169-a13a-4ad2908e70b0,Thread-185 (_executar_consulta_sequencial),Selenium
2025-07-08T21:52:36.807008,/consultar,consulta_assincrona_ano,2019,2019,JANEIRO,DEZEMBRO,20.917402029037476,20.917402029037476,0.0,63,True,,ce25fb23-11d1-4169-a13a-4ad2908e70b0,Thread-185 (_executar_consulta_sequencial),Selenium
2025-07-08T21:52:58.835708,/consultar,consulta_assincrona_ano,2020,2020,JANEIRO,DEZEMBRO,22.02565908432007,22.02565908432007,0.0,57,True,,ce25fb23-11d1-4169-a13a-4ad2908e70b0,Thread-185 (_executar_consulta_sequencial),Selenium
2025-07-08T21:53:20.707908,/consultar,consulta_assincrona_ano,2021,2021,JANEIRO,DEZEMBRO,21.868401765823364,21.868401765823364,0.0,63,True,,ce25fb23-11d1-4169-a13a-4ad2908e70b0,Thread-185 (_executar_consulta_sequencial),Selenium
2025-07-08T21:53:41.127060,/consultar,consulta_assincrona_ano,2022,2022,JANEIRO,DEZEMBRO,20.41562557220459,20.41562557220459,0.0,53,True,,ce25fb23-11d1-4169-a13a-4ad2908e70b0,Thread-185 (_executar_consulta_sequencial),Selenium
2025-07-08T21:54:03.546356,/consultar,consulta_assincrona_ano,2023,2023,JANEIRO,DEZEMBRO,22.41633152961731,22.41633152961731,0.0,53,True,,ce25fb23-11d1-4169-a13a-4ad2908e70b0,Thread-185 (_executar_consulta_sequencial),Selenium
2025-07-08T21:54:03.552074,/consultar,consulta_assincrona_final,2004,2023,JANEIRO,DEZEMBRO,437.6715085506439,437.6008393764496,0.0,1524,True,,ce25fb23-11d1-4169-a13a-4ad2908e70b0,Thread-185 (_executar_consulta_sequencial),Selenium
2025-07-08T21:54:17.405925,/consultar,consulta_assincrona_inicio,2010,2020,JANEIRO,DEZEMBRO,0.001138448715209961,0.0,0.0,0,True,,0f72189a-f6db-4f17-9072-9f330415de5c,MainThread,Selenium
2025-07-08T21:54:39.798132,/consultar,consulta_assincrona_ano,2010,2010,JANEIRO,DEZEMBRO,22.388620853424072,22.388620853424072,0.0,78,True,,0f72189a-f6db-4f17-9072-9f330415de5c,Thread-226 (_executar_consulta_sequencial),Selenium
2025-07-08T21:55:00.575911,/consultar,consulta_assincrona_ano,2011,2011,JANEIRO,DEZEMBRO,20.774152994155884,20.774152994155884,0.0,79,True,,0f72189a-f6db-4f17-9072-9f330415de5c,Thread-226 (_executar_consulta_sequencial),Selenium
2025-07-08T21:55:23.392604,/consultar,consulta_assincrona_ano,2012,2012,JANEIRO,DEZEMBRO,22.813127040863037,22.813127040863037,0.0,92,True,,0f72189a-f6db-4f17-9072-9f330415de5c,Thread-226 (_executar_consulta_sequencial),Selenium
2025-07-08T21:55:43.897710,/consultar,consulta_assincrona_ano,2013,2013,JANEIRO,DEZEMBRO,20.501500606536865,20.501500606536865,0.0,103,True,,0f72189a-f6db-4f17-9072-9f330415de5c,Thread-226 (_executar_consulta_sequencial),Selenium
2025-07-08T21:56:05.257670,/consultar,consulta_assincrona_ano,2014,2014,JANEIRO,DEZEMBRO,21.35569715499878,21.35569715499878,0.0,99,True,,0f72189a-f6db-4f17-9072-9f330415de5c,Thread-226 (_executar_consulta_sequencial),Selenium
2025-07-08T21:56:27.861569,/consultar,consulta_assincrona_ano,2015,2015,JANEIRO,DEZEMBRO,22.600184440612793,22.600184440612793,0.0,89,True,,0f72189a-f6db-4f17-9072-9f330415de5c,Thread-226 (_executar_consulta_sequencial),Selenium
2025-07-08T21:56:49.547619,/consultar,consulta_assincrona_ano,2016,2016,JANEIRO,DEZEMBRO,21.681722164154053,21.681722164154053,0.0,70,True,,0f72189a-f6db-4f17-9072-9f330415de5c,Thread-226 (_executar_consulta_sequencial),Selenium
2025-07-08T21:57:11.359354,/consultar,consulta_assincrona_ano,2017,2017,JANEIRO,DEZEMBRO,21.80733871459961,21.80733871459961,0.0,68,True,,0f72189a-f6db-4f17-9072-9f330415de5c,Thread-226 (_executar_consulta_sequencial),Selenium
2025-07-08T21:57:32.621628,/consultar,consulta_assincrona_ano,2018,2018,JANEIRO,DEZEMBRO,21.258559226989746,21.258559226989746,0.0,67,True,,0f72189a-f6db-4f17-9072-9f330415de5c,Thread-226 (_executar_consulta_sequencial),Selenium
2025-07-08T21:57:54.096385,/consultar,consulta_assincrona_ano,2019,2019,JANEIRO,DEZEMBRO,21.47040867805481,21.47040867805481,0.0,63,True,,0f72189a-f6db-4f17-9072-9f330415de5c,Thread-226 (_executar_consulta_sequencial),Selenium
2025-07-08T21:58:16.611311,/consultar,consulta_assincrona_ano,2020,2020,JANEIRO,DEZEMBRO,22.51122212409973,22.51122212409973,0.0,57,True,,0f72189a-f6db-4f17-9072-9f330415de5c,Thread-226 (_executar_consulta_sequencial),Selenium
2025-07-08T21:58:16.617587,/consultar,consulta_assincrona_final,2010,2020,JANEIRO,DEZEMBRO,239.20616698265076,239.16253399848938,0.0,865,True,,0f72189a-f6db-4f17-9072-9f330415de5c,Thread-226 (_executar_consulta_sequencial),Selenium
2025-07-08T21:58:24.250300,/consultar,consulta_assincrona_inicio,2010,2020,JANEIRO,DEZEMBRO,0.0012347698211669922,0.0,0.0,0,True,,49a8c142-4f3b-4665-9d47-bf1cfccdc8f2,MainThread,Selenium
2025-07-08T21:58:45.088228,/consultar,consulta_assincrona_ano,2010,2010,JANEIRO,DEZEMBRO,20.83483099937439,20.83483099937439,0.0,78,True,,49a8c142-4f3b-4665-9d47-bf1cfccdc8f2,Thread-249 (_executar_consulta_sequencial),Selenium
2025-07-08T21:59:05.675455,/consultar,consulta_assincrona_ano,2011,2011,JANEIRO,DEZEMBRO,20.5834698677063,20.5834698677063,0.0,79,True,,49a8c142-4f3b-4665-9d47-bf1cfccdc8f2,Thread-249 (_executar_consulta_sequencial),Selenium
2025-07-08T21:59:27.406532,/consultar,consulta_assincrona_ano,2012,2012,JANEIRO,DEZEMBRO,21.727542400360107,21.727542400360107,0.0,92,True,,49a8c142-4f3b-4665-9d47-bf1cfccdc8f2,Thread-249 (_executar_consulta_sequencial),Selenium
2025-07-08T21:59:48.780230,/consultar,consulta_assincrona_ano,2013,2013,JANEIRO,DEZEMBRO,21.37065100669861,21.37065100669861,0.0,103,True,,49a8c142-4f3b-4665-9d47-bf1cfccdc8f2,Thread-249 (_executar_consulta_sequencial),Selenium
2025-07-08T22:00:11.258217,/consultar,consulta_assincrona_ano,2014,2014,JANEIRO,DEZEMBRO,22.474227905273438,22.474227905273438,0.0,99,True,,49a8c142-4f3b-4665-9d47-bf1cfccdc8f2,Thread-249 (_executar_consulta_sequencial),Selenium
2025-07-08T22:00:33.887584,/consultar,consulta_assincrona_ano,2015,2015,JANEIRO,DEZEMBRO,22.625710487365723,22.625710487365723,0.0,89,True,,49a8c142-4f3b-4665-9d47-bf1cfccdc8f2,Thread-249 (_executar_consulta_sequencial),Selenium
2025-07-08T22:00:55.511909,/consultar,consulta_assincrona_ano,2016,2016,JANEIRO,DEZEMBRO,21.619691610336304,21.619691610336304,0.0,70,True,,49a8c142-4f3b-4665-9d47-bf1cfccdc8f2,Thread-249 (_executar_consulta_sequencial),Selenium
2025-07-08T22:01:16.742615,/consultar,consulta_assincrona_ano,2017,2017,JANEIRO,DEZEMBRO,21.227030277252197,21.227030277252197,0.0,68,True,,49a8c142-4f3b-4665-9d47-bf1cfccdc8f2,Thread-249 (_executar_consulta_sequencial),Selenium
2025-07-08T22:01:37.294403,/consultar,consulta_assincrona_ano,2018,2018,JANEIRO,DEZEMBRO,20.548251390457153,20.548251390457153,0.0,67,True,,49a8c142-4f3b-4665-9d47-bf1cfccdc8f2,Thread-249 (_executar_consulta_sequencial),Selenium
2025-07-08T22:01:58.954671,/consultar,consulta_assincrona_ano,2019,2019,JANEIRO,DEZEMBRO,21.65650486946106,21.65650486946106,0.0,63,True,,49a8c142-4f3b-4665-9d47-bf1cfccdc8f2,Thread-249 (_executar_consulta_sequencial),Selenium
2025-07-08T22:02:20.386461,/consultar,consulta_assincrona_ano,2020,2020,JANEIRO,DEZEMBRO,21.427467107772827,21.427467107772827,0.0,57,True,,49a8c142-4f3b-4665-9d47-bf1cfccdc8f2,Thread-249 (_executar_consulta_sequencial),Selenium
2025-07-08T22:02:20.392622,/consultar,consulta_assincrona_final,2010,2020,JANEIRO,DEZEMBRO,236.1373279094696,236.0953779220581,0.0,865,True,,49a8c142-4f3b-4665-9d47-bf1cfccdc8f2,Thread-249 (_executar_consulta_sequencial),Selenium
2025-07-08T22:02:31.146147,/consultar,consulta_assincrona_inicio,2010,2020,JANEIRO,DEZEMBRO,0.0012431144714355469,0.0,0.0,0,True,,4ee9347b-c8fc-4da6-8486-748ba16df4a0,MainThread,Selenium
2025-07-08T22:02:53.793475,/consultar,consulta_assincrona_ano,2010,2010,JANEIRO,DEZEMBRO,22.643769025802612,22.643769025802612,0.0,78,True,,4ee9347b-c8fc-4da6-8486-748ba16df4a0,Thread-272 (_executar_consulta_sequencial),Selenium
2025-07-08T22:03:14.322855,/consultar,consulta_assincrona_ano,2011,2011,JANEIRO,DEZEMBRO,20.526366472244263,20.526366472244263,0.0,79,True,,4ee9347b-c8fc-4da6-8486-748ba16df4a0,Thread-272 (_executar_consulta_sequencial),Selenium
2025-07-08T22:03:35.571468,/consultar,consulta_assincrona_ano,2012,2012,JANEIRO,DEZEMBRO,21.24502182006836,21.24502182006836,0.0,92,True,,4ee9347b-c8fc-4da6-8486-748ba16df4a0,Thread-272 (_executar_consulta_sequencial),Selenium
2025-07-08T22:03:56.279871,/consultar,consulta_assincrona_ano,2013,2013,JANEIRO,DEZEMBRO,20.704906702041626,20.704906702041626,0.0,103,True,,4ee9347b-c8fc-4da6-8486-748ba16df4a0,Thread-272 (_executar_consulta_sequencial),Selenium
2025-07-08T22:04:16.931207,/consultar,consulta_assincrona_ano,2014,2014,JANEIRO,DEZEMBRO,20.648411989212036,20.648411989212036,0.0,99,True,,4ee9347b-c8fc-4da6-8486-748ba16df4a0,Thread-272 (_executar_consulta_sequencial),Selenium
2025-07-08T22:04:37.645756,/consultar,consulta_assincrona_ano,2015,2015,JANEIRO,DEZEMBRO,20.7103431224823,20.7103431224823,0.0,89,True,,4ee9347b-c8fc-4da6-8486-748ba16df4a0,Thread-272 (_executar_consulta_sequencial),Selenium
2025-07-08T22:04:58.355062,/consultar,consulta_assincrona_ano,2016,2016,JANEIRO,DEZEMBRO,20.706302404403687,20.706302404403687,0.0,70,True,,4ee9347b-c8fc-4da6-8486-748ba16df4a0,Thread-272 (_executar_consulta_sequencial),Selenium
2025-07-08T22:05:20.951284,/consultar,consulta_assincrona_ano,2017,2017,JANEIRO,DEZEMBRO,22.591755151748657,22.591755151748657,0.0,68,True,,4ee9347b-c8fc-4da6-8486-748ba16df4a0,Thread-272 (_executar_consulta_sequencial),Selenium
2025-07-08T22:05:43.330923,/consultar,consulta_assincrona_ano,2018,2018,JANEIRO,DEZEMBRO,22.37601590156555,22.37601590156555,0.0,67,True,,4ee9347b-c8fc-4da6-8486-748ba16df4a0,Thread-272 (_executar_consulta_sequencial),Selenium
2025-07-08T22:06:04.849318,/consultar,consulta_assincrona_ano,2019,2019,JANEIRO,DEZEMBRO,21.51491355895996,21.51491355895996,0.0,63,True,,4ee9347b-c8fc-4da6-8486-748ba16df4a0,Thread-272 (_executar_consulta_sequencial),Selenium
2025-07-08T22:06:25.203044,/consultar,consulta_assincrona_ano,2020,2020,JANEIRO,DEZEMBRO,20.350114345550537,20.350114345550537,0.0,57,True,,4ee9347b-c8fc-4da6-8486-748ba16df4a0,Thread-272 (_executar_consulta_sequencial),Selenium
2025-07-08T22:06:25.208001,/consultar,consulta_assincrona_final,2010,2020,JANEIRO,DEZEMBRO,234.05706405639648,234.0179204940796,0.0,865,True,,4ee9347b-c8fc-4da6-8486-748ba16df4a0,Thread-272 (_executar_consulta_sequencial),Selenium
2025-07-08T22:06:38.002026,/consultar,consulta_assincrona_inicio,2010,2020,JANEIRO,DEZEMBRO,0.001131296157836914,0.0,0.0,0,True,,0d5f3c7a-e708-4fad-be37-85d78b171d19,MainThread,Selenium
2025-07-08T22:07:00.678365,/consultar,consulta_assincrona_ano,2010,2010,JANEIRO,DEZEMBRO,22.672755479812622,22.672755479812622,0.0,78,True,,0d5f3c7a-e708-4fad-be37-85d78b171d19,Thread-295 (_executar_consulta_sequencial),Selenium
2025-07-08T22:07:24.697661,/consultar,consulta_assincrona_ano,2011,2011,JANEIRO,DEZEMBRO,24.01574182510376,24.01574182510376,0.0,79,True,,0d5f3c7a-e708-4fad-be37-85d78b171d19,Thread-295 (_executar_consulta_sequencial),Selenium
2025-07-08T22:07:45.405680,/consultar,consulta_assincrona_ano,2012,2012,JANEIRO,DEZEMBRO,20.704478979110718,20.704478979110718,0.0,92,True,,0d5f3c7a-e708-4fad-be37-85d78b171d19,Thread-295 (_executar_consulta_sequencial),Selenium
2025-07-08T22:08:07.256255,/consultar,consulta_assincrona_ano,2013,2013,JANEIRO,DEZEMBRO,21.846912622451782,21.846912622451782,0.0,103,True,,0d5f3c7a-e708-4fad-be37-85d78b171d19,Thread-295 (_executar_consulta_sequencial),Selenium
2025-07-08T22:08:27.887096,/consultar,consulta_assincrona_ano,2014,2014,JANEIRO,DEZEMBRO,20.627294778823853,20.627294778823853,0.0,99,True,,0d5f3c7a-e708-4fad-be37-85d78b171d19,Thread-295 (_executar_consulta_sequencial),Selenium
2025-07-08T22:08:49.129479,/consultar,consulta_assincrona_ano,2015,2015,JANEIRO,DEZEMBRO,21.238598585128784,21.238598585128784,0.0,89,True,,0d5f3c7a-e708-4fad-be37-85d78b171d19,Thread-295 (_executar_consulta_sequencial),Selenium
2025-07-08T22:09:09.661301,/consultar,consulta_assincrona_ano,2016,2016,JANEIRO,DEZEMBRO,20.528141021728516,20.528141021728516,0.0,70,True,,0d5f3c7a-e708-4fad-be37-85d78b171d19,Thread-295 (_executar_consulta_sequencial),Selenium
2025-07-08T22:09:32.271343,/consultar,consulta_assincrona_ano,2017,2017,JANEIRO,DEZEMBRO,22.606412410736084,22.606412410736084,0.0,68,True,,0d5f3c7a-e708-4fad-be37-85d78b171d19,Thread-295 (_executar_consulta_sequencial),Selenium
2025-07-08T22:09:52.722649,/consultar,consulta_assincrona_ano,2018,2018,JANEIRO,DEZEMBRO,20.447591543197632,20.447591543197632,0.0,67,True,,0d5f3c7a-e708-4fad-be37-85d78b171d19,Thread-295 (_executar_consulta_sequencial),Selenium
2025-07-08T22:10:14.296302,/consultar,consulta_assincrona_ano,2019,2019,JANEIRO,DEZEMBRO,21.569401264190674,21.569401264190674,0.0,63,True,,0d5f3c7a-e708-4fad-be37-85d78b171d19,Thread-295 (_executar_consulta_sequencial),Selenium
2025-07-08T22:10:35.711426,/consultar,consulta_assincrona_ano,2020,2020,JANEIRO,DEZEMBRO,21.412110805511475,21.412110805511475,0.0,57,True,,0d5f3c7a-e708-4fad-be37-85d78b171d19,Thread-295 (_executar_consulta_sequencial),Selenium
2025-07-08T22:10:35.717007,/consultar,consulta_assincrona_final,2010,2020,JANEIRO,DEZEMBRO,237.7095229625702,237.6694393157959,0.0,865,True,,0d5f3c7a-e708-4fad-be37-85d78b171d19,Thread-295 (_executar_consulta_sequencial),Selenium
2025-07-08T22:10:44.882373,/consultar,consulta_assincrona_inicio,2010,2020,JANEIRO,DEZEMBRO,0.0012216567993164062,0.0,0.0,0,True,,a85350b3-c109-4722-8066-16a2a740d0d2,MainThread,Selenium
2025-07-08T22:11:06.604711,/consultar,consulta_assincrona_ano,2010,2010,JANEIRO,DEZEMBRO,21.71876072883606,21.71876072883606,0.0,78,True,,a85350b3-c109-4722-8066-16a2a740d0d2,Thread-318 (_executar_consulta_sequencial),Selenium
2025-07-08T22:11:27.620928,/consultar,consulta_assincrona_ano,2011,2011,JANEIRO,DEZEMBRO,21.01274347305298,21.01274347305298,0.0,79,True,,a85350b3-c109-4722-8066-16a2a740d0d2,Thread-318 (_executar_consulta_sequencial),Selenium
2025-07-08T22:11:48.456879,/consultar,consulta_assincrona_ano,2012,2012,JANEIRO,DEZEMBRO,20.83219623565674,20.83219623565674,0.0,92,True,,a85350b3-c109-4722-8066-16a2a740d0d2,Thread-318 (_executar_consulta_sequencial),Selenium
2025-07-08T22:12:10.500879,/consultar,consulta_assincrona_ano,2013,2013,JANEIRO,DEZEMBRO,22.040420532226562,22.040420532226562,0.0,103,True,,a85350b3-c109-4722-8066-16a2a740d0d2,Thread-318 (_executar_consulta_sequencial),Selenium
2025-07-08T22:12:31.854057,/consultar,consulta_assincrona_ano,2014,2014,JANEIRO,DEZEMBRO,21.349599599838257,21.349599599838257,0.0,99,True,,a85350b3-c109-4722-8066-16a2a740d0d2,Thread-318 (_executar_consulta_sequencial),Selenium
2025-07-08T22:12:53.851930,/consultar,consulta_assincrona_ano,2015,2015,JANEIRO,DEZEMBRO,21.994780778884888,21.994780778884888,0.0,89,True,,a85350b3-c109-4722-8066-16a2a740d0d2,Thread-318 (_executar_consulta_sequencial),Selenium
2025-07-08T22:13:14.372091,/consultar,consulta_assincrona_ano,2016,2016,JANEIRO,DEZEMBRO,20.51668691635132,20.51668691635132,0.0,70,True,,a85350b3-c109-4722-8066-16a2a740d0d2,Thread-318 (_executar_consulta_sequencial),Selenium
2025-07-08T22:13:37.598796,/consultar,consulta_assincrona_ano,2017,2017,JANEIRO,DEZEMBRO,23.22297763824463,23.22297763824463,0.0,68,True,,a85350b3-c109-4722-8066-16a2a740d0d2,Thread-318 (_executar_consulta_sequencial),Selenium
2025-07-08T22:13:57.943487,/consultar,consulta_assincrona_ano,2018,2018,JANEIRO,DEZEMBRO,20.341129064559937,20.341129064559937,0.0,67,True,,a85350b3-c109-4722-8066-16a2a740d0d2,Thread-318 (_executar_consulta_sequencial),Selenium
2025-07-08T22:14:19.447611,/consultar,consulta_assincrona_ano,2019,2019,JANEIRO,DEZEMBRO,21.500489234924316,21.500489234924316,0.0,63,True,,a85350b3-c109-4722-8066-16a2a740d0d2,Thread-318 (_executar_consulta_sequencial),Selenium
2025-07-08T22:14:40.029200,/consultar,consulta_assincrona_ano,2020,2020,JANEIRO,DEZEMBRO,20.57804846763611,20.57804846763611,0.0,57,True,,a85350b3-c109-4722-8066-16a2a740d0d2,Thread-318 (_executar_consulta_sequencial),Selenium
2025-07-08T22:14:40.034052,/consultar,consulta_assincrona_final,2010,2020,JANEIRO,DEZEMBRO,235.14623713493347,235.1078326702118,0.0,865,True,,a85350b3-c109-4722-8066-16a2a740d0d2,Thread-318 (_executar_consulta_sequencial),Selenium
2025-07-09T08:42:28.619107,/consultar,consulta_assincrona_inicio,2015,2023,JANEIRO,DEZEMBRO,0.0016672611236572266,0.0,0.0,0,True,,1c209f28-8486-456a-8f73-23fa9e811aaa,MainThread,Selenium
2025-07-09T08:42:53.090156,/consultar,consulta_assincrona_ano,2015,2015,JANEIRO,DEZEMBRO,24.455326318740845,24.455326318740845,0.0,89,True,,1c209f28-8486-456a-8f73-23fa9e811aaa,Thread-1 (_executar_consulta_sequencial),Selenium
2025-07-09T08:43:15.273725,/consultar,consulta_assincrona_ano,2016,2016,JANEIRO,DEZEMBRO,22.17800807952881,22.17800807952881,0.0,70,True,,1c209f28-8486-456a-8f73-23fa9e811aaa,Thread-1 (_executar_consulta_sequencial),Selenium
2025-07-09T08:43:37.606585,/consultar,consulta_assincrona_ano,2017,2017,JANEIRO,DEZEMBRO,22.329153776168823,22.329153776168823,0.0,68,True,,1c209f28-8486-456a-8f73-23fa9e811aaa,Thread-1 (_executar_consulta_sequencial),Selenium
2025-07-09T08:43:58.325587,/consultar,consulta_assincrona_ano,2018,2018,JANEIRO,DEZEMBRO,20.712162017822266,20.712162017822266,0.0,67,True,,1c209f28-8486-456a-8f73-23fa9e811aaa,Thread-1 (_executar_consulta_sequencial),Selenium
2025-07-09T08:44:19.528472,/consultar,consulta_assincrona_ano,2019,2019,JANEIRO,DEZEMBRO,21.197882413864136,21.197882413864136,0.0,63,True,,1c209f28-8486-456a-8f73-23fa9e811aaa,Thread-1 (_executar_consulta_sequencial),Selenium
2025-07-09T08:44:40.603354,/consultar,consulta_assincrona_ano,2020,2020,JANEIRO,DEZEMBRO,21.069759607315063,21.069759607315063,0.0,57,True,,1c209f28-8486-456a-8f73-23fa9e811aaa,Thread-1 (_executar_consulta_sequencial),Selenium
2025-07-09T08:45:01.538674,/consultar,consulta_assincrona_ano,2021,2021,JANEIRO,DEZEMBRO,20.929446935653687,20.929446935653687,0.0,63,True,,1c209f28-8486-456a-8f73-23fa9e811aaa,Thread-1 (_executar_consulta_sequencial),Selenium
2025-07-09T08:45:22.642915,/consultar,consulta_assincrona_ano,2022,2022,JANEIRO,DEZEMBRO,21.09455895423889,21.09455895423889,0.0,53,True,,1c209f28-8486-456a-8f73-23fa9e811aaa,Thread-1 (_executar_consulta_sequencial),Selenium
2025-07-09T08:45:43.910827,/consultar,consulta_assincrona_ano,2023,2023,JANEIRO,DEZEMBRO,21.263941526412964,21.263941526412964,0.0,53,True,,1c209f28-8486-456a-8f73-23fa9e811aaa,Thread-1 (_executar_consulta_sequencial),Selenium
2025-07-09T08:45:43.919471,/consultar,consulta_assincrona_final,2015,2023,JANEIRO,DEZEMBRO,195.28313279151917,195.23023962974548,0.0,583,True,,1c209f28-8486-456a-8f73-23fa9e811aaa,Thread-1 (_executar_consulta_sequencial),Selenium
2025-07-09T08:45:59.427393,/consultar,consulta_assincrona_inicio,2015,2023,JANEIRO,DEZEMBRO,0.001542806625366211,0.0,0.0,0,True,,73613514-5fa5-47cf-92f0-22265dc11805,MainThread,Selenium
2025-07-09T08:46:20.905688,/consultar,consulta_assincrona_ano,2015,2015,JANEIRO,DEZEMBRO,21.47354006767273,21.47354006767273,0.0,89,True,,73613514-5fa5-47cf-92f0-22265dc11805,Thread-20 (_executar_consulta_sequencial),Selenium
2025-07-09T08:46:42.801241,/consultar,consulta_assincrona_ano,2016,2016,JANEIRO,DEZEMBRO,21.89043664932251,21.89043664932251,0.0,70,True,,73613514-5fa5-47cf-92f0-22265dc11805,Thread-20 (_executar_consulta_sequencial),Selenium
2025-07-09T08:47:04.496879,/consultar,consulta_assincrona_ano,2017,2017,JANEIRO,DEZEMBRO,21.69563865661621,21.69563865661621,0.0,68,True,,73613514-5fa5-47cf-92f0-22265dc11805,Thread-20 (_executar_consulta_sequencial),Selenium
2025-07-09T08:47:25.647174,/consultar,consulta_assincrona_ano,2018,2018,JANEIRO,DEZEMBRO,21.14455795288086,21.14455795288086,0.0,67,True,,73613514-5fa5-47cf-92f0-22265dc11805,Thread-20 (_executar_consulta_sequencial),Selenium
2025-07-09T08:47:46.746137,/consultar,consulta_assincrona_ano,2019,2019,JANEIRO,DEZEMBRO,21.092713117599487,21.092713117599487,0.0,63,True,,73613514-5fa5-47cf-92f0-22265dc11805,Thread-20 (_executar_consulta_sequencial),Selenium
2025-07-09T08:48:07.655002,/consultar,consulta_assincrona_ano,2020,2020,JANEIRO,DEZEMBRO,20.904330015182495,20.904330015182495,0.0,57,True,,73613514-5fa5-47cf-92f0-22265dc11805,Thread-20 (_executar_consulta_sequencial),Selenium
2025-07-09T08:48:28.963833,/consultar,consulta_assincrona_ano,2021,2021,JANEIRO,DEZEMBRO,21.300048828125,21.300048828125,0.0,63,True,,73613514-5fa5-47cf-92f0-22265dc11805,Thread-20 (_executar_consulta_sequencial),Selenium
2025-07-09T08:48:50.461558,/consultar,consulta_assincrona_ano,2022,2022,JANEIRO,DEZEMBRO,21.49261999130249,21.49261999130249,0.0,53,True,,73613514-5fa5-47cf-92f0-22265dc11805,Thread-20 (_executar_consulta_sequencial),Selenium
2025-07-09T08:49:11.476873,/consultar,consulta_assincrona_ano,2023,2023,JANEIRO,DEZEMBRO,21.00634741783142,21.00634741783142,0.0,53,True,,73613514-5fa5-47cf-92f0-22265dc11805,Thread-20 (_executar_consulta_sequencial),Selenium
2025-07-09T08:49:11.483950,/consultar,consulta_assincrona_final,2015,2023,JANEIRO,DEZEMBRO,192.04472517967224,192.0002326965332,0.0,583,True,,73613514-5fa5-47cf-92f0-22265dc11805,Thread-20 (_executar_consulta_sequencial),Selenium
2025-07-09T08:49:18.209621,/consultar,consulta_assincrona_inicio,2015,2023,JANEIRO,DEZEMBRO,0.0,0.0,0.0,0,True,,a30faef7-9cbc-4a88-9b9e-d07b479a0b77,MainThread,Selenium
2025-07-09T08:49:39.541105,/consultar,consulta_assincrona_ano,2015,2015,JANEIRO,DEZEMBRO,21.32644820213318,21.32644820213318,0.0,89,True,,a30faef7-9cbc-4a88-9b9e-d07b479a0b77,Thread-39 (_executar_consulta_sequencial),Selenium
2025-07-09T08:50:00.460996,/consultar,consulta_assincrona_ano,2016,2016,JANEIRO,DEZEMBRO,20.91799235343933,20.91799235343933,0.0,70,True,,a30faef7-9cbc-4a88-9b9e-d07b479a0b77,Thread-39 (_executar_consulta_sequencial),Selenium
2025-07-09T08:50:21.461182,/consultar,consulta_assincrona_ano,2017,2017,JANEIRO,DEZEMBRO,20.996140003204346,20.996140003204346,0.0,68,True,,a30faef7-9cbc-4a88-9b9e-d07b479a0b77,Thread-39 (_executar_consulta_sequencial),Selenium
2025-07-09T08:50:42.328615,/consultar,consulta_assincrona_ano,2018,2018,JANEIRO,DEZEMBRO,20.860949754714966,20.860949754714966,0.0,67,True,,a30faef7-9cbc-4a88-9b9e-d07b479a0b77,Thread-39 (_executar_consulta_sequencial),Selenium
2025-07-09T08:51:03.255972,/consultar,consulta_assincrona_ano,2019,2019,JANEIRO,DEZEMBRO,20.923705577850342,20.923705577850342,0.0,63,True,,a30faef7-9cbc-4a88-9b9e-d07b479a0b77,Thread-39 (_executar_consulta_sequencial),Selenium
2025-07-09T08:51:24.188655,/consultar,consulta_assincrona_ano,2020,2020,JANEIRO,DEZEMBRO,20.923935413360596,20.923935413360596,0.0,57,True,,a30faef7-9cbc-4a88-9b9e-d07b479a0b77,Thread-39 (_executar_consulta_sequencial),Selenium
2025-07-09T08:51:44.962369,/consultar,consulta_assincrona_ano,2021,2021,JANEIRO,DEZEMBRO,20.767815828323364,20.767815828323364,0.0,63,True,,a30faef7-9cbc-4a88-9b9e-d07b479a0b77,Thread-39 (_executar_consulta_sequencial),Selenium
2025-07-09T08:52:05.947362,/consultar,consulta_assincrona_ano,2022,2022,JANEIRO,DEZEMBRO,20.97830319404602,20.97830319404602,0.0,53,True,,a30faef7-9cbc-4a88-9b9e-d07b479a0b77,Thread-39 (_executar_consulta_sequencial),Selenium
2025-07-09T08:52:27.247157,/consultar,consulta_assincrona_ano,2023,2023,JANEIRO,DEZEMBRO,21.297196626663208,21.297196626663208,0.0,53,True,,a30faef7-9cbc-4a88-9b9e-d07b479a0b77,Thread-39 (_executar_consulta_sequencial),Selenium
2025-07-09T08:52:27.251192,/consultar,consulta_assincrona_final,2015,2023,JANEIRO,DEZEMBRO,189.03653502464294,188.99248695373535,0.0,583,True,,a30faef7-9cbc-4a88-9b9e-d07b479a0b77,Thread-39 (_executar_consulta_sequencial),Selenium
2025-07-09T08:52:36.955640,/consultar,consulta_assincrona_inicio,2015,2023,JANEIRO,DEZEMBRO,0.0,0.0,0.0,0,True,,9eb9a4f8-7be2-4900-aceb-c512c64e6b3c,MainThread,Selenium
